Iteration,Temperature,CurrentCost,BestCost
3873,0.0001,2861.78,2861.78
3874,0.0001,2861.78,2861.78
3875,0.0001,2861.78,2861.78
3876,0.0001,2861.78,2861.78
3877,0.0001,2861.78,2861.78
3878,0.0001,2861.78,2861.78
3879,0.0001,2861.78,2861.78
3880,0.0001,2861.78,2861.78
3881,0.0001,2861.78,2861.78
3882,0.0001,2861.78,2861.78
3883,0.0001,2861.78,2861.78
3884,0.0001,2861.78,2861.78
3885,0.0001,2861.78,2861.78
3886,0.0001,2861.78,2861.78
3887,0.0001,2861.78,2861.78
3888,0.0001,2861.78,2861.78
3889,0.0001,2861.78,2861.78
3890,0.0001,2861.78,2861.78
3891,0.0001,2861.78,2861.78
3892,0.0001,2861.78,2861.78
3893,0.0001,2861.78,2861.78
3894,0.0001,2861.78,2861.78
3895,0.0001,2861.78,2861.78
3896,0.0001,2861.78,2861.78
3897,0.0001,2861.78,2861.78
3898,0.0001,2861.78,2861.78
3899,0.0001,2861.78,2861.78
3900,0.0001,2861.78,2861.78
3901,0.0001,2861.78,2861.78
3902,0.0001,2861.78,2861.78
3903,0.0001,2861.78,2861.78
3904,0.0001,2861.78,2861.78
3905,0.0001,2861.78,2861.78
3906,0.0001,2861.78,2861.78
3907,0.0001,2861.78,2861.78
3908,0.0001,2861.78,2861.78
3909,0.0001,2861.78,2861.78
3910,0.0001,2861.78,2861.78
3911,0.0001,2861.78,2861.78
3912,0.0001,2861.78,2861.78
3913,0.0001,2861.78,2861.78
3914,0.0001,2861.78,2861.78
3915,0.0001,2861.78,2861.78
3916,0.0001,2861.78,2861.78
3917,0.0001,2861.78,2861.78
3918,0.0001,2861.78,2861.78
3919,0.0001,2861.78,2861.78
3920,0.0001,2861.78,2861.78
3921,0.0001,2861.78,2861.78
3922,0.0001,2861.78,2861.78
3923,0.0001,2861.78,2861.78
3924,0.0001,2861.78,2861.78
3925,0.0001,2861.78,2861.78
3926,0.0001,2861.78,2861.78
3927,0.0001,2861.78,2861.78
3928,0.0001,2861.78,2861.78
3929,0.0001,2861.78,2861.78
3930,0.0001,2861.78,2861.78
3931,0.0001,2861.78,2861.78
3932,0.0001,2861.78,2861.78
3933,0.0001,2861.78,2861.78
3934,0.0001,2861.78,2861.78
3935,0.0001,2861.78,2861.78
3936,0.0001,2861.78,2861.78
3937,0.0001,2861.78,2861.78
3938,0.0001,2861.78,2861.78
3939,0.0001,2861.78,2861.78
3940,0.0001,2861.78,2861.78
3941,0.0001,2861.78,2861.78
3942,0.0001,2861.78,2861.78
3943,0.0001,2861.78,2861.78
3944,0.0001,2861.78,2861.78
3945,0.0001,2861.78,2861.78
3946,0.0001,2861.78,2861.78
3947,0.0001,2861.78,2861.78
3948,0.0001,2861.78,2861.78
3949,0.0001,2861.78,2861.78
3950,0.0001,2861.78,2861.78
3951,0.0001,2861.78,2861.78
3952,0.0001,2861.78,2861.78
3953,0.0001,2861.78,2861.78
3954,0.0001,2861.78,2861.78
3955,0.0001,2861.78,2861.78
3956,0.0001,2861.78,2861.78
3957,0.0001,2861.78,2861.78
3958,0.0001,2861.78,2861.78
3959,0.0001,2861.78,2861.78
3960,0.0001,2861.78,2861.78
3961,0.0001,2861.78,2861.78
3962,0.0001,2861.78,2861.78
3963,0.0001,2861.78,2861.78
3964,0.0001,2861.78,2861.78
3965,0.0001,2861.78,2861.78
3966,0.0001,2861.78,2861.78
3967,0.0001,2861.78,2861.78
3968,0.0001,2861.78,2861.78
3969,0.0001,2861.78,2861.78
3970,0.0001,2861.78,2861.78
3971,0.0001,2861.78,2861.78
3972,0.0001,2861.78,2861.78
3973,0.0001,2861.78,2861.78
3974,0.0001,2861.78,2861.78
3975,0.0001,2861.78,2861.78
3976,0.0001,2861.78,2861.78
3977,0.0001,2861.78,2861.78
3978,0.0001,2861.78,2861.78
3979,0.0001,2861.78,2861.78
3980,0.0001,2861.78,2861.78
3981,0.0001,2861.78,2861.78
3982,0.0001,2861.78,2861.78
3983,0.0001,2861.78,2861.78
3984,0.0001,2861.78,2861.78
3985,0.0001,2861.78,2861.78
3986,0.0001,2861.78,2861.78
3987,0.0001,2861.78,2861.78
3988,0.0001,2861.78,2861.78
3989,0.0001,2861.78,2861.78
3990,0.0001,2861.78,2861.78
3991,0.0001,2861.78,2861.78
3992,0.0001,2861.78,2861.78
3993,0.0001,2861.78,2861.78
3994,0.0001,2861.78,2861.78
3995,0.0001,2861.78,2861.78
3996,0.0001,2861.78,2861.78
3997,0.0001,2861.78,2861.78
3998,0.0001,2861.78,2861.78
3999,0.0001,2861.78,2861.78
4000,0.0001,2861.78,2861.78
4001,0.0001,2861.78,2861.78
4002,0.0001,2861.78,2861.78
4003,0.0001,2861.78,2861.78
4004,0.0001,2861.78,2861.78
4005,0.0001,2861.78,2861.78
4006,0.0001,2861.78,2861.78
4007,0.0001,2861.78,2861.78
4008,0.0001,2861.78,2861.78
4009,0.0001,2861.78,2861.78
4010,0.0001,2861.78,2861.78
4011,0.0001,2861.78,2861.78
4012,0.0001,2861.78,2861.78
4013,0.0001,2861.78,2861.78
4014,0.0001,2861.78,2861.78
4015,0.0001,2861.78,2861.78
4016,0.0001,2861.78,2861.78
4017,0.0001,2861.78,2861.78
4018,0.0001,2861.78,2861.78
4019,0.0001,2861.78,2861.78
4020,0.0001,2861.78,2861.78
4021,0.0001,2861.78,2861.78
4022,0.0001,2861.78,2861.78
4023,0.0001,2861.78,2861.78
4024,0.0001,2861.78,2861.78
4025,0.0001,2861.78,2861.78
4026,0.0001,2861.78,2861.78
4027,0.0001,2861.78,2861.78
4028,0.0001,2861.78,2861.78
4029,0.0001,2861.78,2861.78
4030,0.0001,2861.78,2861.78
4031,0.0001,2861.78,2861.78
4032,0.0001,2861.78,2861.78
4033,0.0001,2861.78,2861.78
4034,0.0001,2861.78,2861.78
4035,0.0001,2861.78,2861.78
4036,0.0001,2861.78,2861.78
4037,0.0001,2861.78,2861.78
4038,0.0001,2861.78,2861.78
4039,0.0001,2861.78,2861.78
4040,0.0001,2861.78,2861.78
4041,0.0001,2861.78,2861.78
4042,0.0001,2861.78,2861.78
4043,0.0001,2861.78,2861.78
4044,0.0001,2861.78,2861.78
4045,0.0001,2861.78,2861.78
4046,0.0001,2861.78,2861.78
4047,0.0001,2861.78,2861.78
4048,0.0001,2861.78,2861.78
4049,0.0001,2861.78,2861.78
4050,0.0001,2861.78,2861.78
4051,0.0001,2861.78,2861.78
4052,0.0001,2861.78,2861.78
4053,0.0001,2861.78,2861.78
4054,0.0001,2861.78,2861.78
4055,0.0001,2861.78,2861.78
4056,0.0001,2861.78,2861.78
4057,0.0001,2861.78,2861.78
4058,0.0001,2861.78,2861.78
4059,0.0001,2861.78,2861.78
4060,0.0001,2861.78,2861.78
4061,0.0001,2861.78,2861.78
4062,0.0001,2861.78,2861.78
4063,0.0001,2861.78,2861.78
4064,0.0001,2861.78,2861.78
4065,0.0001,2861.78,2861.78
4066,0.0001,2861.78,2861.78
4067,0.0001,2861.78,2861.78
4068,0.0001,2861.78,2861.78
4069,0.0001,2861.78,2861.78
4070,0.0001,2861.78,2861.78
4071,0.0001,2861.78,2861.78
4072,0.0001,2861.78,2861.78
4073,0.0001,2861.78,2861.78
4074,0.0001,2861.78,2861.78
4075,0.0001,2861.78,2861.78
4076,0.0001,2861.78,2861.78
4077,0.0001,2861.78,2861.78
4078,0.0001,2861.78,2861.78
4079,0.0001,2861.78,2861.78
4080,0.0001,2861.78,2861.78
4081,0.0001,2861.78,2861.78
4082,0.0001,2861.78,2861.78
4083,0.0001,2861.78,2861.78
4084,0.0001,2861.78,2861.78
4085,0.0001,2861.78,2861.78
4086,0.0001,2861.78,2861.78
4087,0.0001,2861.78,2861.78
4088,0.0001,2861.78,2861.78
4089,0.0001,2861.78,2861.78
4090,0.0001,2861.78,2861.78
4091,0.0001,2861.78,2861.78
4092,0.0001,2861.78,2861.78
4093,0.0001,2861.78,2861.78
4094,0.0001,2861.78,2861.78
4095,0.0001,2861.78,2861.78
4096,0.0001,2861.78,2861.78
4097,0.0001,2861.78,2861.78
4098,0.0001,2861.78,2861.78
4099,0.0001,2861.78,2861.78
4100,0.0001,2861.78,2861.78
4101,0.0001,2861.78,2861.78
4102,0.0001,2861.78,2861.78
4103,0.0001,2861.78,2861.78
4104,0.0001,2861.78,2861.78
4105,0.0001,2861.78,2861.78
4106,0.0001,2861.78,2861.78
4107,0.0001,2861.78,2861.78
4108,0.0001,2861.78,2861.78
4109,0.0001,2861.78,2861.78
4110,0.0001,2861.78,2861.78
4111,0.0001,2861.78,2861.78
4112,0.0001,2861.78,2861.78
4113,0.0001,2861.78,2861.78
4114,0.0001,2861.78,2861.78
4115,0.0001,2861.78,2861.78
4116,0.0001,2861.78,2861.78
4117,0.0001,2861.78,2861.78
4118,0.0001,2861.78,2861.78
4119,0.0001,2861.78,2861.78
4120,0.0001,2861.78,2861.78
4121,0.0001,2861.78,2861.78
4122,0.0001,2861.78,2861.78
4123,0.0001,2861.78,2861.78
4124,0.0001,2861.78,2861.78
4125,0.0001,2861.78,2861.78
4126,0.0001,2861.78,2861.78
4127,0.0001,2861.78,2861.78
4128,0.0001,2861.78,2861.78
4129,0.0001,2861.78,2861.78
4130,0.0001,2861.78,2861.78
4131,0.0001,2861.78,2861.78
4132,0.0001,2861.78,2861.78
4133,0.0001,2861.78,2861.78
4134,0.0001,2861.78,2861.78
4135,0.0001,2861.78,2861.78
4136,0.0001,2861.78,2861.78
4137,0.0001,2861.78,2861.78
4138,0.0001,2861.78,2861.78
4139,0.0001,2861.78,2861.78
4140,0.0001,2861.78,2861.78
4141,0.0001,2861.78,2861.78
4142,0.0001,2861.78,2861.78
4143,0.0001,2861.78,2861.78
4144,0.0001,2861.78,2861.78
4145,0.0001,2861.78,2861.78
4146,0.0001,2861.78,2861.78
4147,0.0001,2861.78,2861.78
4148,0.0001,2861.78,2861.78
4149,0.0001,2861.78,2861.78
4150,0.0001,2861.78,2861.78
4151,0.0001,2861.78,2861.78
4152,0.0001,2861.78,2861.78
4153,0.0001,2861.78,2861.78
4154,0.0001,2861.78,2861.78
4155,0.0001,2861.78,2861.78
4156,0.0001,2861.78,2861.78
4157,0.0001,2861.78,2861.78
4158,0.0001,2861.78,2861.78
4159,0.0001,2861.78,2861.78
4160,0.0001,2861.78,2861.78
4161,0.0001,2861.78,2861.78
4162,0.0001,2861.78,2861.78
4163,0.0001,2861.78,2861.78
4164,0.0001,2861.78,2861.78
4165,0.0001,2861.78,2861.78
4166,0.0001,2861.78,2861.78
4167,0.0001,2861.78,2861.78
4168,0.0001,2861.78,2861.78
4169,0.0001,2861.78,2861.78
4170,0.0001,2861.78,2861.78
4171,0.0001,2861.78,2861.78
4172,0.0001,2861.78,2861.78
4173,0.0001,2861.78,2861.78
4174,0.0001,2861.78,2861.78
4175,0.0001,2861.78,2861.78
4176,0.0001,2861.78,2861.78
4177,0.0001,2861.78,2861.78
4178,0.0001,2861.78,2861.78
4179,0.0001,2861.78,2861.78
4180,0.0001,2861.78,2861.78
4181,0.0001,2861.78,2861.78
4182,0.0001,2861.78,2861.78
4183,0.0001,2861.78,2861.78
4184,0.0001,2861.78,2861.78
4185,0.0001,2861.78,2861.78
4186,0.0001,2861.78,2861.78
4187,0.0001,2861.78,2861.78
4188,0.0001,2861.78,2861.78
4189,0.0001,2861.78,2861.78
4190,0.0001,2861.78,2861.78
4191,0.0001,2861.78,2861.78
4192,0.0001,2861.78,2861.78
4193,0.0001,2861.78,2861.78
4194,0.0001,2861.78,2861.78
4195,0.0001,2861.78,2861.78
4196,0.0001,2861.78,2861.78
4197,0.0001,2861.78,2861.78
4198,0.0001,2861.78,2861.78
4199,0.0001,2861.78,2861.78
4200,0.0001,2861.78,2861.78
4201,0.0001,2861.78,2861.78
4202,0.0001,2861.78,2861.78
4203,0.0001,2861.78,2861.78
4204,0.0001,2861.78,2861.78
4205,0.0001,2861.78,2861.78
4206,0.0001,2861.78,2861.78
4207,0.0001,2861.78,2861.78
4208,0.0001,2861.78,2861.78
4209,0.0001,2861.78,2861.78
4210,0.0001,2861.78,2861.78
4211,0.0001,2861.78,2861.78
4212,0.0001,2861.78,2861.78
4213,0.0001,2861.78,2861.78
4214,0.0001,2861.78,2861.78
4215,0.0001,2861.78,2861.78
4216,0.0001,2861.78,2861.78
4217,0.0001,2861.78,2861.78
4218,0.0001,2861.78,2861.78
4219,0.0001,2861.78,2861.78
4220,0.0001,2861.78,2861.78
4221,0.0001,2861.78,2861.78
4222,0.0001,2861.78,2861.78
4223,0.0001,2861.78,2861.78
4224,0.0001,2861.78,2861.78
4225,0.0001,2861.78,2861.78
4226,0.0001,2861.78,2861.78
4227,0.0001,2861.78,2861.78
4228,0.0001,2861.78,2861.78
4229,0.0001,2861.78,2861.78
4230,0.0001,2861.78,2861.78
4231,0.0001,2861.78,2861.78
4232,0.0001,2861.78,2861.78
4233,0.0001,2861.78,2861.78
4234,0.0001,2861.78,2861.78
4235,0.0001,2861.78,2861.78
4236,0.0001,2861.78,2861.78
4237,0.0001,2861.78,2861.78
4238,0.0001,2861.78,2861.78
4239,0.0001,2861.78,2861.78
4240,0.0001,2861.78,2861.78
4241,0.0001,2861.78,2861.78
4242,0.0001,2861.78,2861.78
4243,0.0001,2861.78,2861.78
4244,0.0001,2861.78,2861.78
4245,0.0001,2861.78,2861.78
4246,0.0001,2861.78,2861.78
4247,0.0001,2861.78,2861.78
4248,0.0001,2861.78,2861.78
4249,0.0001,2861.78,2861.78
4250,0.0001,2861.78,2861.78
4251,0.0001,2861.78,2861.78
4252,0.0001,2861.78,2861.78
4253,0.0001,2861.78,2861.78
4254,0.0001,2861.78,2861.78
4255,0.0001,2861.78,2861.78
4256,0.0001,2861.78,2861.78
4257,0.0001,2861.78,2861.78
4258,0.0001,2861.78,2861.78
4259,0.0001,2861.78,2861.78
4260,0.0001,2861.78,2861.78
4261,0.0001,2861.78,2861.78
4262,0.0001,2861.78,2861.78
4263,0.0001,2861.78,2861.78
4264,0.0001,2861.78,2861.78
4265,0.0001,2861.78,2861.78
4266,0.0001,2861.78,2861.78
4267,0.0001,2861.78,2861.78
4268,0.0001,2861.78,2861.78
4269,0.0001,2861.78,2861.78
4270,0.0001,2861.78,2861.78
4271,0.0001,2861.78,2861.78
4272,0.0001,2861.78,2861.78
4273,0.0001,2861.78,2861.78
4274,0.0001,2861.78,2861.78
4275,0.0001,2861.78,2861.78
4276,0.0001,2861.78,2861.78
4277,0.0001,2861.78,2861.78
4278,0.0001,2861.78,2861.78
4279,0.0001,2861.78,2861.78
4280,0.0001,2861.78,2861.78
4281,0.0001,2861.78,2861.78
4282,0.0001,2861.78,2861.78
4283,0.0001,2861.78,2861.78
4284,0.0001,2861.78,2861.78
4285,0.0001,2861.78,2861.78
4286,0.0001,2861.78,2861.78
4287,0.0001,2861.78,2861.78
4288,0.0001,2861.78,2861.78
4289,0.0001,2861.78,2861.78
4290,0.0001,2861.78,2861.78
4291,0.0001,2861.78,2861.78
4292,0.0001,2861.78,2861.78
4293,0.0001,2861.78,2861.78
4294,0.0001,2861.78,2861.78
4295,0.0001,2861.78,2861.78
4296,0.0001,2861.78,2861.78
4297,0.0001,2861.78,2861.78
4298,0.0001,2861.78,2861.78
4299,0.0001,2861.78,2861.78
4300,0.0001,2861.78,2861.78
4301,0.0001,2861.78,2861.78
4302,0.0001,2861.78,2861.78
4303,0.0001,2861.78,2861.78
4304,0.0001,2861.78,2861.78
4305,0.0001,2861.78,2861.78
4306,0.0001,2861.78,2861.78
4307,0.0001,2861.78,2861.78
4308,0.0001,2861.78,2861.78
4309,0.0001,2861.78,2861.78
4310,0.0001,2861.78,2861.78
4311,0.0001,2861.78,2861.78
4312,0.0001,2861.78,2861.78
4313,0.0001,2861.78,2861.78
4314,0.0001,2861.78,2861.78
4315,0.0001,2861.78,2861.78
4316,0.0001,2861.78,2861.78
4317,0.0001,2861.78,2861.78
4318,0.0001,2861.78,2861.78
4319,0.0001,2861.78,2861.78
4320,0.0001,2861.78,2861.78
4321,0.0001,2861.78,2861.78
4322,0.0001,2861.78,2861.78
4323,0.0001,2861.78,2861.78
4324,0.0001,2861.78,2861.78
4325,0.0001,2861.78,2861.78
4326,0.0001,2861.78,2861.78
4327,0.0001,2861.78,2861.78
4328,0.0001,2861.78,2861.78
4329,0.0001,2861.78,2861.78
4330,0.0001,2861.78,2861.78
4331,0.0001,2861.78,2861.78
4332,0.0001,2861.78,2861.78
4333,0.0001,2861.78,2861.78
4334,0.0001,2861.78,2861.78
4335,0.0001,2861.78,2861.78
4336,0.0001,2861.78,2861.78
4337,0.0001,2861.78,2861.78
4338,0.0001,2861.78,2861.78
4339,0.0001,2861.78,2861.78
4340,0.0001,2861.78,2861.78
4341,0.0001,2861.78,2861.78
4342,0.0001,2861.78,2861.78
4343,0.0001,2861.78,2861.78
4344,0.0001,2861.78,2861.78
4345,0.0001,2861.78,2861.78
4346,0.0001,2861.78,2861.78
4347,0.0001,2861.78,2861.78
4348,0.0001,2861.78,2861.78
4349,0.0001,2861.78,2861.78
4350,0.0001,2861.78,2861.78
4351,0.0001,2861.78,2861.78
4352,0.0001,2861.78,2861.78
4353,0.0001,2861.78,2861.78
4354,0.0001,2861.78,2861.78
4355,0.0001,2861.78,2861.78
4356,0.0001,2861.78,2861.78
4357,0.0001,2861.78,2861.78
4358,0.0001,2861.78,2861.78
4359,0.0001,2861.78,2861.78
4360,0.0001,2861.78,2861.78
4361,0.0001,2861.78,2861.78
4362,0.0001,2861.78,2861.78
4363,0.0001,2861.78,2861.78
4364,0.0001,2861.78,2861.78
4365,0.0001,2861.78,2861.78
4366,0.0001,2861.78,2861.78
4367,0.0001,2861.78,2861.78
4368,0.0001,2861.78,2861.78
4369,0.0001,2861.78,2861.78
4370,0.0001,2861.78,2861.78
4371,0.0001,2861.78,2861.78
4372,0.0001,2861.78,2861.78
4373,0.0001,2861.78,2861.78
4374,0.0001,2861.78,2861.78
4375,0.0001,2861.78,2861.78
4376,0.0001,2861.78,2861.78
4377,0.0001,2861.78,2861.78
4378,0.0001,2861.78,2861.78
4379,0.0001,2861.78,2861.78
4380,0.0001,2861.78,2861.78
4381,0.0001,2861.78,2861.78
4382,0.0001,2861.78,2861.78
4383,0.0001,2861.78,2861.78
4384,0.0001,2861.78,2861.78
4385,0.0001,2861.78,2861.78
4386,0.0001,2861.78,2861.78
4387,0.0001,2861.78,2861.78
4388,0.0001,2861.78,2861.78
4389,0.0001,2861.78,2861.78
4390,0.0001,2861.78,2861.78
4391,0.0001,2861.78,2861.78
4392,0.0001,2861.78,2861.78
4393,0.0001,2861.78,2861.78
4394,0.0001,2861.78,2861.78
4395,0.0001,2861.78,2861.78
4396,0.0001,2861.78,2861.78
4397,0.0001,2861.78,2861.78
4398,0.0001,2861.78,2861.78
4399,0.0001,2861.78,2861.78
4400,0.0001,2861.78,2861.78
4401,0.0001,2861.78,2861.78
4402,0.0001,2861.78,2861.78
4403,0.0001,2861.78,2861.78
4404,0.0001,2861.78,2861.78
4405,0.0001,2861.78,2861.78
4406,0.0001,2861.78,2861.78
4407,0.0001,2861.78,2861.78
4408,0.0001,2861.78,2861.78
4409,0.0001,2861.78,2861.78
4410,0.0001,2861.78,2861.78
4411,0.0001,2861.78,2861.78
4412,0.0001,2861.78,2861.78
4413,0.0001,2861.78,2861.78
4414,0.0001,2861.78,2861.78
4415,0.0001,2861.78,2861.78
4416,0.0001,2861.78,2861.78
4417,0.0001,2861.78,2861.78
4418,0.0001,2861.78,2861.78
4419,0.0001,2861.78,2861.78
4420,0.0001,2861.78,2861.78
4421,0.0001,2861.78,2861.78
4422,0.0001,2861.78,2861.78
4423,0.0001,2861.78,2861.78
4424,0.0001,2861.78,2861.78
4425,0.0001,2861.78,2861.78
4426,0.0001,2861.78,2861.78
4427,0.0001,2861.78,2861.78
4428,0.0001,2861.78,2861.78
4429,0.0001,2861.78,2861.78
4430,0.0001,2861.78,2861.78
4431,0.0001,2861.78,2861.78
4432,0.0001,2861.78,2861.78
4433,0.0001,2861.78,2861.78
4434,0.0001,2861.78,2861.78
4435,0.0001,2861.78,2861.78
4436,0.0001,2861.78,2861.78
4437,0.0001,2861.78,2861.78
4438,0.0001,2861.78,2861.78
4439,0.0001,2861.78,2861.78
4440,0.0001,2861.78,2861.78
4441,0.0001,2861.78,2861.78
4442,0.0001,2861.78,2861.78
4443,0.0001,2861.78,2861.78
4444,0.0001,2861.78,2861.78
4445,0.0001,2861.78,2861.78
4446,0.0001,2861.78,2861.78
4447,0.0001,2861.78,2861.78
4448,0.0001,2861.78,2861.78
4449,0.0001,2861.78,2861.78
4450,0.0001,2861.78,2861.78
4451,0.0001,2861.78,2861.78
4452,0.0001,2861.78,2861.78
4453,0.0001,2861.78,2861.78
4454,0.0001,2861.78,2861.78
4455,0.0001,2861.78,2861.78
4456,0.0001,2861.78,2861.78
4457,0.0001,2861.78,2861.78
4458,0.0001,2861.78,2861.78
4459,0.0001,2861.78,2861.78
4460,0.0001,2861.78,2861.78
4461,0.0001,2861.78,2861.78
4462,0.0001,2861.78,2861.78
4463,0.0001,2861.78,2861.78
4464,0.0001,2861.78,2861.78
4465,0.0001,2861.78,2861.78
4466,0.0001,2861.78,2861.78
4467,0.0001,2861.78,2861.78
4468,0.0001,2861.78,2861.78
4469,0.0001,2861.78,2861.78
4470,0.0001,2861.78,2861.78
4471,0.0001,2861.78,2861.78
4472,0.0001,2861.78,2861.78
4473,0.0001,2861.78,2861.78
4474,0.0001,2861.78,2861.78
4475,0.0001,2861.78,2861.78
4476,0.0001,2861.78,2861.78
4477,0.0001,2861.78,2861.78
4478,0.0001,2861.78,2861.78
4479,0.0001,2861.78,2861.78
4480,0.0001,2861.78,2861.78
4481,0.0001,2861.78,2861.78
4482,0.0001,2861.78,2861.78
4483,0.0001,2861.78,2861.78
4484,0.0001,2861.78,2861.78
4485,0.0001,2861.78,2861.78
4486,0.0001,2861.78,2861.78
4487,0.0001,2861.78,2861.78
4488,0.0001,2861.78,2861.78
4489,0.0001,2861.78,2861.78
4490,0.0001,2861.78,2861.78
4491,0.0001,2861.78,2861.78
4492,0.0001,2861.78,2861.78
4493,0.0001,2861.78,2861.78
4494,0.0001,2861.78,2861.78
4495,0.0001,2861.78,2861.78
4496,0.0001,2861.78,2861.78
4497,0.0001,2861.78,2861.78
4498,0.0001,2861.78,2861.78
4499,0.0001,2861.78,2861.78
4500,0.0001,2861.78,2861.78
4501,0.0001,2861.78,2861.78
4502,0.0001,2861.78,2861.78
4503,0.0001,2861.78,2861.78
4504,0.0001,2861.78,2861.78
4505,0.0001,2861.78,2861.78
4506,0.0001,2861.78,2861.78
4507,0.0001,2861.78,2861.78
4508,0.0001,2861.78,2861.78
4509,0.0001,2861.78,2861.78
4510,0.0001,2861.78,2861.78
4511,0.0001,2861.78,2861.78
4512,0.0001,2861.78,2861.78
4513,0.0001,2861.78,2861.78
4514,0.0001,2861.78,2861.78
4515,0.0001,2861.78,2861.78
4516,0.0001,2861.78,2861.78
4517,0.0001,2861.78,2861.78
4518,0.0001,2861.78,2861.78
4519,0.0001,2861.78,2861.78
4520,0.0001,2861.78,2861.78
4521,0.0001,2861.78,2861.78
4522,0.0001,2861.78,2861.78
4523,0.0001,2861.78,2861.78
4524,0.0001,2861.78,2861.78
4525,0.0001,2861.78,2861.78
4526,0.0001,2861.78,2861.78
4527,0.0001,2861.78,2861.78
4528,0.0001,2861.78,2861.78
4529,0.0001,2861.78,2861.78
4530,0.0001,2861.78,2861.78
4531,0.0001,2861.78,2861.78
4532,0.0001,2861.78,2861.78
4533,0.0001,2861.78,2861.78
4534,0.0001,2861.78,2861.78
4535,0.0001,2861.78,2861.78
4536,0.0001,2861.78,2861.78
4537,0.0001,2861.78,2861.78
4538,0.0001,2861.78,2861.78
4539,0.0001,2861.78,2861.78
4540,0.0001,2861.78,2861.78
4541,0.0001,2861.78,2861.78
4542,0.0001,2861.78,2861.78
4543,0.0001,2861.78,2861.78
4544,0.0001,2861.78,2861.78
4545,0.0001,2861.78,2861.78
4546,0.0001,2861.78,2861.78
4547,0.0001,2861.78,2861.78
4548,0.0001,2861.78,2861.78
4549,0.0001,2861.78,2861.78
4550,0.0001,2861.78,2861.78
4551,0.0001,2861.78,2861.78
4552,0.0001,2861.78,2861.78
4553,0.0001,2861.78,2861.78
4554,0.0001,2861.78,2861.78
4555,0.0001,2861.78,2861.78
4556,0.0001,2861.78,2861.78
4557,0.0001,2861.78,2861.78
4558,0.0001,2861.78,2861.78
4559,0.0001,2861.78,2861.78
4560,0.0001,2861.78,2861.78
4561,0.0001,2861.78,2861.78
4562,0.0001,2861.78,2861.78
4563,0.0001,2861.78,2861.78
4564,0.0001,2861.78,2861.78
4565,0.0001,2861.78,2861.78
4566,0.0001,2861.78,2861.78
4567,0.0001,2861.78,2861.78
4568,0.0001,2861.78,2861.78
4569,0.0001,2861.78,2861.78
4570,0.0001,2861.78,2861.78
4571,0.0001,2861.78,2861.78
4572,0.0001,2861.78,2861.78
4573,0.0001,2861.78,2861.78
4574,0.0001,2861.78,2861.78
4575,0.0001,2861.78,2861.78
4576,0.0001,2861.78,2861.78
4577,0.0001,2861.78,2861.78
4578,0.0001,2861.78,2861.78
4579,0.0001,2861.78,2861.78
4580,0.0001,2861.78,2861.78
4581,0.0001,2861.78,2861.78
4582,0.0001,2861.78,2861.78
4583,0.0001,2861.78,2861.78
4584,0.0001,2861.78,2861.78
4585,0.0001,2861.78,2861.78
4586,0.0001,2861.78,2861.78
4587,0.0001,2861.78,2861.78
4588,0.0001,2861.78,2861.78
4589,0.0001,2861.78,2861.78
4590,0.0001,2861.78,2861.78
4591,0.0001,2861.78,2861.78
4592,0.0001,2861.78,2861.78
4593,0.0001,2861.78,2861.78
4594,0.0001,2861.78,2861.78
4595,0.0001,2861.78,2861.78
4596,0.0001,2861.78,2861.78
4597,0.0001,2861.78,2861.78
4598,0.0001,2861.78,2861.78
4599,0.0001,2861.78,2861.78
4600,0.0001,2861.78,2861.78
4601,0.0001,2861.78,2861.78
4602,0.0001,2861.78,2861.78
4603,0.0001,2861.78,2861.78
4604,0.0001,2861.78,2861.78
4605,0.0001,2861.78,2861.78
4606,0.0001,2861.78,2861.78
4607,0.0001,2861.78,2861.78
4608,0.0001,2861.78,2861.78
4609,0.0001,2861.78,2861.78
4610,0.0001,2861.78,2861.78
4611,0.0001,2861.78,2861.78
4612,0.0001,2861.78,2861.78
4613,0.0001,2861.78,2861.78
4614,0.0001,2861.78,2861.78
4615,0.0001,2861.78,2861.78
4616,0.0001,2861.78,2861.78
4617,0.0001,2861.78,2861.78
4618,0.0001,2861.78,2861.78
4619,0.0001,2861.78,2861.78
4620,0.0001,2861.78,2861.78
4621,0.0001,2861.78,2861.78
4622,0.0001,2861.78,2861.78
4623,0.0001,2861.78,2861.78
4624,0.0001,2861.78,2861.78
4625,0.0001,2861.78,2861.78
4626,0.0001,2861.78,2861.78
4627,0.0001,2861.78,2861.78
4628,0.0001,2861.78,2861.78
4629,0.0001,2861.78,2861.78
4630,0.0001,2861.78,2861.78
4631,0.0001,2861.78,2861.78
4632,0.0001,2861.78,2861.78
4633,0.0001,2861.78,2861.78
4634,0.0001,2861.78,2861.78
4635,0.0001,2861.78,2861.78
4636,0.0001,2861.78,2861.78
4637,0.0001,2861.78,2861.78
4638,0.0001,2861.78,2861.78
4639,0.0001,2861.78,2861.78
4640,0.0001,2861.78,2861.78
4641,0.0001,2861.78,2861.78
4642,0.0001,2861.78,2861.78
4643,0.0001,2861.78,2861.78
4644,0.0001,2861.78,2861.78
4645,0.0001,2861.78,2861.78
4646,0.0001,2861.78,2861.78
4647,0.0001,2861.78,2861.78
4648,0.0001,2861.78,2861.78
